Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int,WumpusKilled,RoomsExplored
ReasoningPlayer,-7231,25,0.300000,0.300000,0.300000,7,4,3,true,1,3,129
ReasoningPlayer,-34290,25,0.300000,0.300000,0.300000,31,16,15,true,1,16,305
ReasoningPlayer,-100562,25,0.300000,0.300000,0.300000,93,73,20,false,0,20,494
ReasoningPlayer,-3410,25,0.300000,0.300000,0.300000,4,3,1,true,1,1,54
ReasoningPlayer,-28196,25,0.300000,0.300000,0.300000,25,18,7,true,1,8,332
ReasoningPlayer,-10972,25,0.300000,0.300000,0.300000,10,7,3,true,1,3,197
ReasoningPlayer,-275,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,157
ReasoningPlayer,-60387,25,0.300000,0.300000,0.300000,56,43,13,true,1,13,465
ReasoningPlayer,-31568,25,0.300000,0.300000,0.300000,29,21,8,true,1,9,291
ReasoningPlayer,982,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,3
ReasoningPlayer,-100963,25,0.300000,0.300000,0.300000,96,82,14,false,0,17,288
ReasoningPlayer,-7771,25,0.300000,0.300000,0.300000,6,2,4,true,1,4,346
ReasoningPlayer,-100741,25,0.300000,0.300000,0.300000,95,76,19,false,0,19,313
ReasoningPlayer,-8696,25,0.300000,0.300000,0.300000,8,3,5,true,1,5,187
ReasoningPlayer,-36626,25,0.300000,0.300000,0.300000,33,25,8,true,1,8,415
ReasoningPlayer,-100677,25,0.300000,0.300000,0.300000,95,73,22,false,0,22,267
ReasoningPlayer,-17860,25,0.300000,0.300000,0.300000,16,8,8,true,1,10,279
ReasoningPlayer,715,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,40
ReasoningPlayer,-11649,25,0.300000,0.300000,0.300000,11,6,5,true,1,6,139
ReasoningPlayer,-9506,25,0.300000,0.300000,0.300000,10,8,2,true,1,2,48
ReasoningPlayer,-53259,25,0.300000,0.300000,0.300000,50,39,11,true,1,12,344
ReasoningPlayer,879,25,0.300000,0.300000,0.300000,0,0,0,true,1,0,22
