Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReactivePlayer,-100035,25,0.300000,0.300000,0.300000,99,95,4,false,0
ReactivePlayer,-100165,25,0.300000,0.300000,0.300000,99,83,16,false,0
ReactivePlayer,-89081,25,0.300000,0.300000,0.300000,89,65,24,true,1
ReactivePlayer,-46657,25,0.300000,0.300000,0.300000,47,32,15,true,1
ReactivePlayer,-100783,25,0.300000,0.300000,0.300000,100,89,11,false,0
ReactivePlayer,-100238,25,0.300000,0.300000,0.300000,99,94,5,false,0
ReactivePlayer,-100502,25,0.300000,0.300000,0.300000,99,79,20,false,0
ReactivePlayer,-58396,25,0.300000,0.300000,0.300000,59,49,10,true,1
ReactivePlayer,-100461,25,0.300000,0.300000,0.300000,99,85,14,false,0
ReactivePlayer,-8103,25,0.300000,0.300000,0.300000,9,7,2,true,1
ReactivePlayer,-100811,25,0.300000,0.300000,0.300000,100,85,15,false,0
ReactivePlayer,-100043,25,0.300000,0.300000,0.300000,99,80,19,false,0
ReactivePlayer,-100074,25,0.300000,0.300000,0.300000,99,72,27,false,0
ReactivePlayer,-100178,25,0.300000,0.300000,0.300000,99,89,10,false,0
ReactivePlayer,-100835,25,0.300000,0.300000,0.300000,100,82,18,false,0
ReactivePlayer,-100262,25,0.300000,0.300000,0.300000,99,71,28,false,0
ReactivePlayer,-100310,25,0.300000,0.300000,0.300000,99,77,22,false,0
ReactivePlayer,-9066,25,0.300000,0.300000,0.300000,10,8,2,true,1
ReactivePlayer,-68155,25,0.300000,0.300000,0.300000,68,49,19,true,1
ReactivePlayer,-100743,25,0.300000,0.300000,0.300000,99,81,18,false,0
ReactivePlayer,-100414,25,0.300000,0.300000,0.300000,99,78,21,false,0
ReactivePlayer,-100938,25,0.300000,0.300000,0.300000,100,72,28,false,0
ReactivePlayer,-100065,25,0.300000,0.300000,0.300000,99,71,28,false,0
ReactivePlayer,-53897,25,0.300000,0.300000,0.300000,54,42,12,true,1
ReactivePlayer,-100827,25,0.300000,0.300000,0.300000,100,86,14,false,0
ReactivePlayer,-100005,25,0.300000,0.300000,0.300000,99,86,13,false,0
ReactivePlayer,-95452,25,0.300000,0.300000,0.300000,95,76,19,true,1
ReactivePlayer,-100131,25,0.300000,0.300000,0.300000,99,84,15,false,0
ReactivePlayer,-100995,25,0.300000,0.300000,0.300000,100,87,13,false,0
ReactivePlayer,-100736,25,0.300000,0.300000,0.300000,99,86,13,false,0
ReactivePlayer,-21138,25,0.300000,0.300000,0.300000,22,20,2,true,1
ReactivePlayer,-100611,25,0.300000,0.300000,0.300000,99,79,20,false,0
ReactivePlayer,-77075,25,0.300000,0.300000,0.300000,77,57,20,true,1
ReactivePlayer,-18117,25,0.300000,0.300000,0.300000,19,14,5,true,1
ReactivePlayer,-29296,25,0.300000,0.300000,0.300000,30,17,13,true,1
ReactivePlayer,-100015,25,0.300000,0.300000,0.300000,99,83,16,false,0
ReactivePlayer,-72649,25,0.300000,0.300000,0.300000,72,53,19,true,1
ReactivePlayer,-6102,25,0.300000,0.300000,0.300000,7,4,3,true,1
ReactivePlayer,-100135,25,0.300000,0.300000,0.300000,99,79,20,false,0
ReactivePlayer,-86742,25,0.300000,0.300000,0.300000,87,74,13,true,1
ReactivePlayer,-100092,25,0.300000,0.300000,0.300000,99,83,16,false,0
ReactivePlayer,-100130,25,0.300000,0.300000,0.300000,99,83,16,false,0
ReactivePlayer,-100170,25,0.300000,0.300000,0.300000,99,73,26,false,0
ReactivePlayer,-100664,25,0.300000,0.300000,0.300000,100,95,5,false,0
