Player Type,Total Score,World Size,Wumpus Probability,Obstacle Probability,Pit Probability,Total Deaths,Pit Deaths,Wumpus Deaths,Have gold,Have gold int
ReasoningPlayer,-100198,20,0.315547,0.023791,0.490891,98,90,8,false,0
ReasoningPlayer,-100769,20,0.631352,0.014720,0.675129,100,94,6,false,0
ReasoningPlayer,-100485,20,0.373079,0.889510,0.475596,98,94,4,false,0
ReasoningPlayer,-100146,20,0.228597,0.510512,0.835234,100,100,0,false,0
ReasoningPlayer,-100939,20,0.820210,0.246334,0.882574,100,90,10,false,0
ReasoningPlayer,-100044,20,0.711677,0.512605,0.101680,91,25,66,false,0
ReasoningPlayer,-100511,20,0.033381,0.214902,0.578482,100,100,0,false,0
ReasoningPlayer,416,20,0.017567,0.567865,0.245256,0,0,0,true,1
ReasoningPlayer,-100967,20,0.200056,0.051759,0.995011,100,97,3,false,0
ReasoningPlayer,-100387,20,0.823255,0.739626,0.599273,99,94,5,false,0
ReasoningPlayer,-100587,20,0.882390,0.608006,0.511956,98,70,28,false,0
ReasoningPlayer,-51144,20,0.475507,0.568357,0.589959,51,39,12,true,1
ReasoningPlayer,-100281,20,0.173420,0.667981,0.741756,99,97,2,false,0
ReasoningPlayer,-100592,20,0.694859,0.424953,0.400281,96,68,28,false,0
ReasoningPlayer,-100482,20,0.043707,0.232010,0.836226,100,100,0,false,0
ReasoningPlayer,-69493,20,0.238709,0.472021,0.347548,67,59,8,true,1
ReasoningPlayer,-100922,20,0.990042,0.590294,0.776018,100,90,10,false,0
ReasoningPlayer,-32052,20,0.902163,0.818805,0.090253,29,7,22,true,1
ReasoningPlayer,-100534,20,0.217998,0.482801,0.959031,100,98,2,false,0
ReasoningPlayer,-100054,20,0.057632,0.047350,0.579112,99,98,1,false,0
ReasoningPlayer,-100177,20,0.185205,0.409785,0.784237,99,97,2,false,0
ReasoningPlayer,-100224,20,0.307993,0.500895,0.169525,90,69,21,false,0
ReasoningPlayer,-100815,20,0.942060,0.453340,0.262887,94,53,41,false,0
ReasoningPlayer,-100517,20,0.973149,0.131338,0.003166,94,0,94,false,0
ReasoningPlayer,-100344,20,0.793206,0.793276,0.582404,99,89,10,false,0
ReasoningPlayer,-100452,20,0.812542,0.294239,0.427271,98,76,22,false,0
ReasoningPlayer,-100366,20,0.000263,0.498334,0.523773,99,99,0,false,0
ReasoningPlayer,258,20,0.170257,0.322213,0.180530,0,0,0,true,1
ReasoningPlayer,-100849,20,0.609631,0.491090,0.387284,98,73,25,false,0
ReasoningPlayer,-100212,20,0.224959,0.587656,0.460367,100,100,0,false,0
ReasoningPlayer,-100282,20,0.746287,0.713514,0.732181,99,97,2,false,0
ReasoningPlayer,-100411,20,0.141410,0.842242,0.970521,100,100,0,false,0
ReasoningPlayer,-100650,20,0.514709,0.148384,0.573177,98,82,16,false,0
ReasoningPlayer,787,20,0.107685,0.074366,0.100081,0,0,0,true,1
ReasoningPlayer,-100139,20,0.812766,0.215086,0.412816,98,71,27,false,0
ReasoningPlayer,-100292,20,0.753583,0.809005,0.521990,97,74,23,false,0
ReasoningPlayer,-100561,20,0.136661,0.188925,0.507101,99,98,1,false,0
ReasoningPlayer,-100337,20,0.578766,0.461958,0.534058,97,78,19,false,0
ReasoningPlayer,-100500,20,0.749969,0.270011,0.368335,98,76,22,false,0
ReasoningPlayer,-100067,20,0.368795,0.998214,0.258994,94,78,16,false,0
ReasoningPlayer,-18366,20,0.244287,0.127130,0.681208,19,17,2,true,1
ReasoningPlayer,-100813,20,0.284857,0.100587,0.529189,98,95,3,false,0
ReasoningPlayer,-100182,20,0.541827,0.586509,0.445354,97,86,11,false,0
ReasoningPlayer,-100153,20,0.317267,0.369670,0.610972,99,92,7,false,0
ReasoningPlayer,-668,20,0.212154,0.344818,0.331032,0,0,0,true,1
ReasoningPlayer,499,20,0.078960,0.711642,0.372900,0,0,0,true,1
ReasoningPlayer,-100855,20,0.698640,0.426761,0.437563,97,67,30,false,0
ReasoningPlayer,-100365,20,0.765536,0.160148,0.621039,99,87,12,false,0
ReasoningPlayer,-43261,20,0.699575,0.643569,0.041589,39,2,37,true,1
ReasoningPlayer,-100174,20,0.351952,0.478177,0.956042,99,96,3,false,0
ReasoningPlayer,-100923,20,0.720480,0.650040,0.601142,99,91,8,false,0
ReasoningPlayer,-36904,20,0.358777,0.222999,0.043590,33,2,31,true,1
ReasoningPlayer,-100452,20,0.326198,0.751744,0.500619,98,94,4,false,0
ReasoningPlayer,-100751,20,0.475767,0.681309,0.819980,99,93,6,false,0
ReasoningPlayer,-100645,20,0.163819,0.334568,0.461766,97,89,8,false,0
ReasoningPlayer,-87018,20,0.947222,0.513968,0.113674,84,54,30,true,1
ReasoningPlayer,-100444,20,0.612361,0.427107,0.559207,97,77,20,false,0
ReasoningPlayer,-100985,20,0.418618,0.833336,0.983662,100,92,8,false,0
ReasoningPlayer,-100845,20,0.326118,0.260165,0.640335,99,90,9,false,0
ReasoningPlayer,-100076,20,0.231021,0.186215,0.835642,99,97,2,false,0
ReasoningPlayer,-78118,20,0.781467,0.851688,0.104754,71,43,28,true,1
ReasoningPlayer,-100154,20,0.288947,0.868710,0.953326,99,97,2,false,0
ReasoningPlayer,-14656,20,0.689080,0.261310,0.316187,15,6,9,true,1
ReasoningPlayer,-100767,20,0.275999,0.664741,0.397349,97,92,5,false,0
ReasoningPlayer,-100415,20,0.194495,0.664923,0.939764,100,100,0,false,0
ReasoningPlayer,-95293,20,0.354829,0.408097,0.498205,94,89,5,true,1
ReasoningPlayer,-92770,20,0.731039,0.281507,0.681878,92,83,9,true,1
ReasoningPlayer,-48941,20,0.564734,0.321410,0.168774,46,10,36,true,1
ReasoningPlayer,-100377,20,0.203358,0.224274,0.892113,100,100,0,false,0
ReasoningPlayer,-100617,20,0.969328,0.408594,0.549981,100,97,3,false,0
ReasoningPlayer,-100507,20,0.532370,0.874906,0.322728,97,80,17,false,0
ReasoningPlayer,-100637,20,0.553003,0.966485,0.690136,100,100,0,false,0
ReasoningPlayer,-100212,20,0.070168,0.519440,0.758449,99,98,1,false,0
ReasoningPlayer,-100855,20,0.809873,0.654798,0.951908,100,99,1,false,0
ReasoningPlayer,-100935,20,0.755097,0.909904,0.877184,100,92,8,false,0
ReasoningPlayer,-2207,20,0.601073,0.311043,0.094705,3,1,2,true,1
ReasoningPlayer,-21,20,0.303588,0.596950,0.402125,1,1,0,true,1
ReasoningPlayer,-43060,20,0.910982,0.530744,0.745445,43,25,18,true,1
ReasoningPlayer,-100094,20,0.078801,0.331998,0.600651,97,96,1,false,0
ReasoningPlayer,-100428,20,0.642489,0.836914,0.545230,99,92,7,false,0
ReasoningPlayer,-100031,20,0.311269,0.376327,0.390492,98,94,4,false,0
ReasoningPlayer,280,20,0.134715,0.341859,0.237892,0,0,0,true,1
ReasoningPlayer,-12536,20,0.019686,0.039447,0.565791,13,13,0,true,1
ReasoningPlayer,-100474,20,0.039900,0.136719,0.490488,98,95,3,false,0
ReasoningPlayer,-100530,20,0.659005,0.357181,0.963668,100,96,4,false,0
ReasoningPlayer,-100664,20,0.982026,0.128913,0.243954,98,61,37,false,0
ReasoningPlayer,-42862,20,0.248131,0.215337,0.186390,40,25,15,true,1
ReasoningPlayer,-100716,20,0.758142,0.756316,0.869722,100,96,4,false,0
ReasoningPlayer,-100881,20,0.462568,0.928507,0.877812,100,98,2,false,0
ReasoningPlayer,-100971,20,0.000716,0.432555,0.637294,100,100,0,false,0
ReasoningPlayer,-100424,20,0.052273,0.843446,0.549750,99,99,0,false,0
ReasoningPlayer,-100353,20,0.259227,0.885479,0.807785,99,93,6,false,0
ReasoningPlayer,-100247,20,0.517304,0.797127,0.760721,98,91,7,false,0
ReasoningPlayer,-100410,20,0.491993,0.827374,0.685083,100,100,0,false,0
ReasoningPlayer,-100161,20,0.471155,0.612822,0.684175,98,84,14,false,0
ReasoningPlayer,-100701,20,0.392012,0.899795,0.852608,100,99,1,false,0
ReasoningPlayer,-98249,20,0.693405,0.451622,0.055981,89,15,74,true,1
ReasoningPlayer,-62530,20,0.757663,0.248526,0.569194,62,44,18,true,1
ReasoningPlayer,-100733,20,0.840699,0.987294,0.373428,98,80,18,false,0
ReasoningPlayer,-100926,20,0.011275,0.757804,0.409110,99,98,1,false,0
ReasoningPlayer,-100774,20,0.891384,0.571271,0.414193,95,39,56,false,0
ReasoningPlayer,-100582,20,0.763775,0.181816,0.022113,91,11,80,false,0
ReasoningPlayer,-100220,20,0.059222,0.881176,0.459208,99,99,0,false,0
